id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
492,1279,xứng_đáng,16/10/2022,10:37,1,365000015,negative
494,1022,dễ_dàng thoải_mái,2/5/2023,15:07,5,308500013,positive
495,3938,,28/04/2023,20:40,2,422203146,negative
496,677,,3/5/2023,18:31,5,200400003,positive
497,3102,,31/07/2023,0:07,5,422202632,positive
498,633,,2/3/2021,12:40,3,422207562,negative
499,1639,,15/06/2024,12:20,5,100160022,positive
500,2887,,18/01/2021,9:18,5,358300001,positive
501,2182,,13/06/2020,9:14,4,204000071,positive
502,3942,trung_bình,21/11/2021,14:54,5,201600072,positive
503,3360,mát_da,22/09/2020,15:32,5,201600019,positive
504,2925,,20/08/2024,8:46,5,422209705,positive
506,402,,15/04/2023,23:04,5,422208972,positive
507,1183,,21/07/2022,22:23,5,249500007,positive
508,4048,nhẹ_nhàng nặng_mặt,9/7/2022,12:33,5,422204777,positive
509,420,,14/12/2022,0:32,3,422208972,negative
510,2456,hiệu_quả,10/2/2020,16:15,5,422205160,positive
511,2367,dễ_dàng thoải_mái,30/04/2023,12:59,5,308500018,positive
512,413,,9/4/2023,15:28,5,422208975,positive
513,1051,,22/11/2023,13:00,5,214000001,positive
514,703,,28/04/2023,18:48,5,100230064,positive
515,4221,hỗn_hợp hỗn_hợp,21/02/2024,10:06,5,422212360,positive
516,1094,đặc_biệt,15/08/2024,23:46,5,422201504,positive
517,331,tuyệt_vời,27/07/2020,13:27,5,422211447,positive
519,650,hiệu_quả,24/11/2021,9:32,5,100220035,positive
520,377,,28/07/2024,14:48,5,422208972,positive
521,3611,,10/4/2021,17:03,5,422218746,positive
522,1034,dễ_dàng thoải_mái,27/04/2023,18:04,5,308500018,positive
523,1452,,5/11/2022,18:01,5,204900128,positive
524,1479,,11/7/2021,19:55,5,422210980,positive
525,835,,8/8/2024,20:31,3,422204027,negative
526,1201,,22/09/2019,17:10,3,422211447,negative
527,2261,,2/4/2023,20:17,1,422214148,negative
528,69,thực_sự thực_sự,16/11/2021,17:11,1,422220469,negative
529,1440,dễ_chịu,3/5/2023,18:13,5,204900004,positive
530,346,,12/10/2019,13:43,5,422206648,positive
531,1080,kích_ứng,25/07/2022,22:56,5,422204904,positive
532,4039,,8/12/2020,22:51,4,365000012,positive
533,1335,,6/5/2021,9:45,5,422211878,positive
535,360,xuất_sắc,12/9/2023,18:13,3,422209719,negative
536,519,,11/12/2022,14:30,5,422206537,positive
537,223,,15/10/2021,10:50,5,422210980,positive
538,329,dễ_thương,10/8/2020,18:59,5,422211447,positive
539,262,đầy_đủ,15/07/2021,21:57,4,422206648,positive
540,672,dễ_dàng thoải_mái,4/5/2023,16:47,5,308500013,positive
541,3053,,30/08/2023,11:21,3,224100019,negative
542,2268,,6/10/2019,16:25,3,223600035,negative
543,2102,bình_dân,11/12/2021,12:18,5,422211501,positive
544,139,hỗn_hợp rõ_rệt bình_thường,17/06/2024,13:30,5,422204906,positive
545,3934,,11/3/2023,10:19,2,201600072,negative
546,776,,11/9/2020,17:50,5,253900004,positive
547,1418,,5/6/2023,22:17,1,357100011,negative
548,543,nhạy_cảm,7/6/2020,10:47,1,422209444,negative
549,792,,20/11/2021,0:04,5,237800005,positive
550,1854,,20/05/2023,23:53,5,223600034,positive
551,17,,7/10/2023,15:31,5,422208972,positive
552,1464,trầm_trọng,22/03/2022,1:03,1,204900159,negative
553,99,,27/10/2020,9:43,5,318900012,positive
554,3582,nhẹ_nhàng thoải_mái dễ_chịu,10/5/2022,15:39,5,422206823,positive
555,1017,dễ_chịu,3/5/2023,9:22,5,204900004,positive
556,696,dễ_dàng thoải_mái,29/04/2023,16:43,5,308500004,positive
557,1426,,8/4/2021,14:28,5,422211195,positive
558,1630,tập_thể đặc_biệt,28/10/2021,10:43,5,204100054,positive
559,2244,,2/12/2022,11:42,3,206400010,negative
560,2534,tiện_lợi,15/11/2020,16:07,5,204100003,positive
561,691,dễ_dàng thoải_mái,30/04/2023,16:50,5,422205163,positive
562,2331,nhẹ_nhàng thoải_mái,2/5/2023,19:25,5,422205160,positive
563,2146,,7/2/2023,20:56,5,422209841,positive
564,2352,dễ_dàng thoải_mái,1/5/2023,10:05,5,308500013,positive
565,2038,,24/10/2022,17:58,5,249500027,positive
566,654,,5/12/2023,13:37,5,422205164,positive
567,4203,,27/02/2023,20:15,5,422205809,positive
569,1469,,5/1/2022,1:03,4,100190059,positive
570,828,,15/07/2024,12:19,5,422221873,positive
571,2505,,1/5/2023,14:02,5,204100054,positive
572,837,,4/4/2024,12:18,5,422214321,positive
573,4132,,18/11/2023,13:55,5,422207812,positive
574,176,dễ_chịu,30/04/2023,12:04,5,422206537,positive
575,2549,hiệu_quả,12/11/2020,21:43,5,204100078,positive
576,628,dễ_chịu,12/6/2021,22:34,5,308100018,positive
577,3537,,18/05/2023,9:05,5,237800005,positive
578,2311,dễ_dàng thoải_mái,5/5/2023,10:01,4,308500015,positive
579,4075,,6/6/2021,9:42,5,223600039,positive
581,4287,,28/01/2024,6:21,5,248700001,positive
582,701,,29/04/2023,18:34,5,200400003,positive
584,3274,kích_ứng,31/05/2023,1:05,5,422206101,positive
585,1449,,30/03/2023,18:46,5,204900128,positive
586,3220,hiệu_quả tương_xứng,17/07/2024,17:41,5,335100011,positive
588,683,,30/04/2023,19:00,5,200400003,positive
589,1000,,15/08/2021,21:59,5,422200306,positive
590,2393,dễ_chịu,27/04/2023,19:52,5,204100019,positive
591,718,,19/04/2023,13:19,5,200400004,positive
592,1346,chủ_yếu,1/8/2020,13:09,5,253900003,positive
593,1083,,5/6/2022,22:40,5,224100009,positive
594,3663,,5/1/2022,17:34,5,207300009,positive
595,732,thân_thiện,27/02/2023,16:45,5,100230059,positive
596,2107,,9/5/2021,20:25,5,422211501,positive
597,695,dễ_dàng thoải_mái,29/04/2023,11:43,5,422202253,positive
598,2466,,2/9/2024,12:54,1,223600035,negative
599,3477,,10/4/2021,0:10,5,343100024,positive
600,1309,,27/03/2022,19:49,5,253900003,positive
601,2331,nhẹ_nhàng thoải_mái,2/5/2023,19:25,5,308500037,positive
602,420,,14/12/2022,0:32,3,422208973,negative
603,2452,,7/4/2020,8:59,5,422205162,positive
605,1729,dễ_chịu,20/11/2023,12:02,5,422206042,positive
606,62,,16/04/2022,18:17,5,422203300,positive
607,690,dễ_dàng thoải_mái,30/04/2023,10:08,5,422205160,positive
608,162,,9/1/2021,6:40,3,422211276,negative
609,3217,,29/10/2024,12:55,5,201600198,positive
610,572,,22/06/2024,8:15,5,253900006,positive
611,4039,,8/12/2020,22:51,4,365000017,positive
612,679,,1/5/2023,18:36,5,100230057,positive
613,1024,,2/5/2023,20:00,5,422200236,positive
614,699,,29/04/2023,14:06,5,422206537,positive
616,1828,quyết_định,1/10/2022,22:28,5,422202580,positive
617,762,,27/01/2022,10:54,4,422216594,positive
618,4073,nặng_mặt,15/02/2022,0:11,2,223600040,negative
619,3506,,10/7/2022,15:06,4,386000015,positive
620,1864,,27/11/2022,18:05,5,249500019,positive
621,2466,,18/06/2019,16:19,5,308500037,positive
622,1692,,31/05/2021,15:30,5,318900005,positive
623,680,,30/04/2023,14:33,5,422205164,positive
624,681,,30/04/2023,19:22,5,200400004,positive
625,3459,khô_cằn quyết_định,28/04/2022,17:55,5,422201448,positive
626,1124,,28/02/2024,8:52,5,422210280,positive
627,2431,,26/04/2021,19:37,5,422205163,positive
628,1814,,3/12/2022,18:39,5,249500011,positive
629,2613,nhạy_cảm,11/5/2022,21:40,2,422202362,negative
630,2030,,5/2/2024,22:42,3,422218283,negative
631,502,,17/11/2022,15:12,5,422216416,positive
632,2257,,8/7/2021,11:24,5,245500002,positive
633,1225,,5/11/2019,9:45,5,249500013,positive
634,2747,,23/08/2022,18:48,5,248700035,positive
635,244,hỗn_hợp,9/6/2019,15:47,3,249500027,negative
636,792,nhạy_cảm,15/05/2021,1:58,4,308500004,positive
637,1402,,5/4/2021,20:40,4,422207826,positive
638,690,,30/04/2023,18:33,5,100230057,positive
639,792,dễ_chịu kích_ứng,5/4/2021,1:34,5,204900005,positive
640,417,,28/02/2023,19:40,4,422208973,positive
641,1311,,23/03/2022,15:28,5,422211878,positive
642,3292,,23/06/2022,14:27,5,100230070,positive
643,2323,thoải_mái,4/5/2023,13:15,5,308500018,positive
644,256,hiệu_quả,15/05/2024,17:18,5,422219400,positive
646,731,,4/3/2023,19:08,5,100230059,positive
647,3643,bình_thường,24/05/2024,20:56,5,422221911,positive
648,3499,,18/04/2023,5:25,5,422210047,positive
649,256,,27/12/2022,18:59,5,422211389,positive
650,1789,tâm_giao,29/10/2020,16:22,5,100220035,positive
651,2193,dễ_chịu đáng_kể,7/11/2023,3:53,3,422214342,negative
652,1058,,26/03/2024,16:04,4,422211183,positive
653,4236,nhạy_cảm,5/11/2021,16:48,5,345800007,positive
654,1443,dễ_chịu,3/5/2023,16:20,5,204900056,positive
655,791,nhạy_cảm,5/5/2021,21:42,5,200400003,positive
656,375,,2/9/2024,22:09,5,422208976,positive
657,3102,,21/04/2022,11:42,5,100160021,positive
658,3291,,1/11/2022,14:32,4,207500002,positive
659,61,hiệu_quả,31/12/2020,16:28,5,365000013,positive
660,2405,,26/04/2023,18:41,5,308500013,positive
661,2451,,14/04/2020,22:13,5,308500015,positive
662,3679,,18/07/2017,2:09,5,100220037,positive
663,1189,đầy_đủ,27/09/2021,9:36,5,204900128,positive
664,632,,27/02/2021,13:09,5,224100001,positive
665,2691,,3/2/2020,22:40,4,422203807,positive
666,112,,9/8/2024,9:58,2,205100146,negative
667,189,,4/8/2022,20:49,5,205100136,positive
668,1952,dễ_chịu,20/06/2024,11:18,5,422203173,positive
669,1204,,31/07/2021,12:19,5,253900003,positive
670,409,,11/4/2023,15:39,5,422208975,positive
671,3123,trung_bình bất_tiện,11/4/2023,17:29,2,422202253,negative
672,3389,kích_ứng,1/5/2024,18:32,5,204100024,positive
673,680,,30/04/2023,20:04,5,100230059,positive
674,300,,8/10/2023,21:18,5,422200152,positive
675,1090,,28/10/2021,9:28,5,422204906,positive
676,2016,,20/11/2022,18:08,5,249500027,positive
677,1440,dễ_chịu,3/5/2023,18:13,5,204900159,positive
678,2241,nhạy_cảm,10/10/2023,20:20,5,206400010,positive
679,2381,thoải_mái,29/04/2023,13:25,5,308500013,positive
680,2397,dễ_dàng thoải_mái,27/04/2023,16:32,5,422205164,positive
682,792,nhạy_cảm,15/05/2021,1:58,4,308500018,positive
683,139,,7/6/2023,10:27,5,422208807,positive
684,1216,nhẹ_nhàng,12/1/2021,20:15,5,249500013,positive
686,2809,,24/07/2021,10:42,2,100180113,negative
687,201,,18/06/2022,9:17,4,205100136,positive
688,808,,21/08/2020,13:06,5,100230064,positive
689,301,,26/02/2021,22:29,5,249500007,positive
690,4212,,29/06/2022,20:01,5,422209443,positive
691,266,,17/04/2021,23:09,5,422203776,positive
693,787,,22/06/2021,8:29,5,200400003,positive
694,728,,9/4/2023,21:39,5,100230056,positive
695,3826,,25/02/2021,11:04,4,345800013,positive
696,2973,cao_cấp,16/02/2023,13:27,5,318900009,positive
697,74,,12/10/2021,15:58,5,318900011,positive
699,2360,dễ_dàng thoải_mái,30/04/2023,16:02,5,308500015,positive
701,1109,,5/3/2023,18:30,5,365000012,positive
702,4176,,22/08/2023,23:22,4,248700053,positive
703,298,,10/3/2021,12:54,5,422203807,positive
704,2317,dễ_dàng thoải_mái,4/5/2023,18:44,5,308500015,positive
706,2052,khó_chịu,14/09/2022,9:58,1,249500027,negative
707,348,,6/10/2019,15:22,5,422211446,positive
708,1229,khó_chịu,13/07/2024,20:26,5,422222535,positive
709,2734,dễ_chịu,29/11/2022,16:56,5,248700027,positive
710,1288,,19/04/2021,23:29,5,204900024,positive
711,4197,,1/8/2020,0:37,1,308500018,negative
712,2127,hỗn_hợp dễ_chịu,1/10/2023,22:52,5,422203609,positive
713,3582,,19/08/2022,15:11,5,422207736,positive
714,1949,thoải_mái,1/8/2024,19:28,5,422206823,positive
715,262,đầy_đủ,15/07/2021,21:57,4,422211446,positive
716,1468,,6/1/2022,8:10,5,422210784,positive
717,88,,11/6/2021,10:06,5,253900003,positive
718,156,kích_ứng dễ_chịu không_đâu,31/01/2023,23:39,5,205100136,positive
719,342,,14/01/2020,14:24,5,422211447,positive
720,4419,kích_ứng,24/10/2022,20:12,5,248700034,positive
721,552,,13/10/2021,9:27,5,253900004,positive
722,3686,,28/02/2024,21:06,4,256700012,positive
723,1991,,30/11/2022,13:15,5,249500027,positive
724,470,,18/01/2024,22:22,5,204100023,positive
725,529,,15/01/2023,19:01,5,204900004,positive
726,1109,đáng_kể hiệu_quả,17/02/2022,22:39,5,100220035,positive
727,2747,,20/11/2023,21:38,5,248700042,positive
728,734,dễ_chịu,16/04/2020,9:48,5,225200013,positive
729,255,hợp_lý thích_hợp,10/8/2021,8:50,5,205100136,positive
730,111,,6/9/2024,20:06,4,205100137,positive
731,220,kích_ứng,17/02/2022,21:09,5,205100137,positive
732,1472,bình_thường,13/03/2019,17:31,2,422209444,negative
733,2209,,25/03/2023,13:01,1,422211447,negative
734,2782,đặc_biệt nhạy_cảm,17/04/2021,17:29,5,418800002,positive
735,3467,kích_ứng,24/09/2023,13:11,5,343100029,positive
736,1298,,9/8/2023,21:43,5,253900003,positive
737,2449,có_thể,11/6/2020,19:40,5,308500015,positive
738,975,bình_thường kích_ứng,15/04/2023,18:28,2,422207810,negative
739,23,nhạy_cảm nhạy_cảm,4/9/2023,10:10,5,422202045,positive
740,2713,nhiệt_tình,30/04/2024,16:47,5,422211276,positive
741,232,,1/1/2022,22:06,5,422206648,positive
742,3793,tư_sản,22/09/2021,14:35,5,204100018,positive
743,1108,,25/12/2022,16:24,5,422210711,positive
744,1412,,3/12/2021,19:23,3,422209262,negative
745,3985,hỗn_hợp nhanh_chóng đặc_biệt,10/5/2023,19:31,5,331300023,positive
746,4295,nhạy_cảm,11/11/2022,3:06,5,248700058,positive
747,4317,tạm_thời,22/08/2024,12:55,4,223600032,positive
748,647,,2/1/2024,11:20,5,100230064,positive
749,1083,,11/9/2023,17:07,5,422201822,positive
750,2013,,21/11/2022,10:16,5,422207413,positive
751,2404,dễ_chịu,27/04/2023,12:52,5,422206537,positive
752,2345,dễ_dàng thoải_mái,1/5/2023,17:15,5,308500037,positive
753,4355,,13/08/2022,23:52,5,422205122,positive
754,704,,31/08/2022,21:14,5,213300093,positive
755,3240,,25/02/2022,16:00,4,422209635,positive
756,2363,dễ_dàng thoải_mái,30/04/2023,14:09,5,422202253,positive
757,308,mát_da dễ_chịu,11/6/2020,21:33,4,201600019,positive
758,193,nổi_bọt,22/07/2022,11:31,5,422204259,positive
759,2378,dễ_chịu hiệu_quả,29/04/2023,16:07,5,422205164,positive
760,2316,dễ_dàng dễ_chịu,4/5/2023,20:11,5,308500009,positive
761,1126,hoàn_toàn,28/07/2024,11:42,1,422211446,negative
762,3970,từ_từ,11/9/2023,10:20,5,331300019,positive
763,1437,,9/6/2024,7:29,5,204900159,positive
764,682,,30/04/2023,19:05,5,422216594,positive
765,1898,vệ_sinh,11/11/2020,15:57,5,100180148,positive
766,354,hợp_lý dễ_chịu,4/8/2019,20:33,5,205100146,positive
767,346,,12/10/2019,13:46,5,422204259,positive
768,690,,30/04/2023,20:03,5,422200236,positive
769,1730,,20/11/2023,11:43,5,100210014,positive
770,2362,dễ_dàng thoải_mái,30/04/2023,14:35,5,422202253,positive
771,279,,11/6/2021,21:01,4,249500027,positive
772,728,,9/4/2023,21:39,5,200400004,positive
773,1246,,11/6/2023,11:01,5,422212333,positive
774,4352,,29/12/2022,16:35,5,422205122,positive
775,1524,bình_dân,31/03/2024,23:06,4,249500027,positive
776,649,,26/12/2023,18:07,5,100230057,positive
777,845,,12/7/2022,13:20,5,422216990,positive
778,4321,thực_sự,17/04/2022,17:16,2,422203807,negative
780,1050,lâu_dài,22/07/2024,23:55,5,422216352,positive
781,1827,khó_chịu,27/11/2022,22:43,1,204900010,negative
782,2438,,8/11/2020,0:07,5,308500037,positive
783,2553,,9/11/2020,16:18,5,204100019,positive
784,184,,4/9/2022,19:53,5,422208807,positive
785,2403,dễ_dàng thoải_mái,27/04/2023,13:05,5,308500013,positive
786,413,,9/4/2023,15:28,5,422208973,positive
787,1907,,23/06/2022,12:26,5,422201374,positive
789,1444,dễ_chịu,3/5/2023,16:20,5,204900004,positive
790,368,nhẹ_nhàng,26/10/2018,19:15,5,205100137,positive
791,1876,,5/11/2021,16:09,5,422209444,positive
792,2464,,26/08/2019,11:03,5,308500018,positive
793,1983,lấp_lánh,2/12/2022,0:05,5,249500027,positive
794,2332,dễ_dàng thoải_mái,2/5/2023,19:22,5,308500004,positive
795,3329,,18/12/2020,19:46,5,422212097,positive
796,2391,dễ_dàng thoải_mái,28/04/2023,13:12,5,308500013,positive
797,2928,thoải_mái,27/03/2024,22:14,5,422209703,positive
798,214,,19/03/2022,18:12,5,205100136,positive
799,1954,,27/11/2023,12:42,5,201600166,positive
800,342,,14/01/2020,14:21,5,422211489,positive
801,75,,13/09/2021,8:19,5,200400004,positive
802,1397,,23/03/2024,14:11,5,422206101,positive
803,2344,dễ_dàng thoải_mái,1/5/2023,20:04,5,422205162,positive
804,211,,23/03/2022,21:27,5,205100136,positive
805,2036,,25/10/2022,9:57,1,422207413,negative
806,666,,4/5/2023,20:31,5,100230064,positive
807,1306,,2/4/2022,19:24,5,422206042,positive
809,1483,,16/05/2021,23:34,4,100190059,positive
810,3821,,29/08/2022,12:33,4,345800013,positive
811,1281,nhạy_cảm,24/11/2022,14:49,5,422207413,positive
812,313,,20/11/2020,8:55,5,422208807,positive
813,182,dễ_chịu nhẹ_nhàng,26/10/2018,19:18,5,422208807,positive
815,2315,dễ_dàng thoải_mái,4/5/2023,20:25,5,308500009,positive
816,700,dễ_dàng thoải_mái,27/04/2023,16:08,5,422205160,positive
817,263,,14/07/2021,10:08,5,205100137,positive
818,877,hiệu_quả,28/04/2024,12:34,5,318900019,positive
819,4356,ổn_định,23/03/2023,16:46,3,422216990,negative
820,1177,,21/08/2022,12:30,4,422215804,positive
821,1857,dễ_dàng,19/10/2022,17:50,5,422201090,positive
822,1982,,29/12/2022,21:55,5,293500050,positive
823,732,thân_thiện,27/02/2023,16:45,5,100230056,positive
824,1291,,1/9/2023,8:30,5,422210047,positive
825,1274,dễ_chịu,4/10/2023,14:43,5,204900024,positive
826,4025,,4/8/2022,13:01,5,422202216,positive
827,147,,10/4/2023,15:58,5,422208977,positive
828,1375,,3/1/2023,15:12,4,422200306,positive
829,788,đặc_biệt hỗn_hợp,10/6/2021,7:15,5,100230057,positive
830,2321,dễ_dàng thoải_mái,4/5/2023,13:43,5,422205162,positive
831,1268,,18/09/2024,12:03,5,204900159,positive
832,48,hiệu_quả,3/12/2021,15:58,5,308500004,positive
833,116,,29/06/2024,20:02,5,422208807,positive
834,3816,,8/6/2021,12:21,5,422203901,positive
835,688,,30/04/2023,18:36,5,100230057,positive
837,1686,thích_hợp,20/07/2021,16:50,5,422204167,positive
838,529,,13/12/2023,19:12,5,201600019,positive
839,347,,12/10/2019,13:42,5,205100146,positive
840,674,dễ_dàng thoải_mái,4/5/2023,10:44,5,308500013,positive
841,2033,,25/10/2022,22:52,5,249500019,positive
842,3508,,31/08/2021,22:04,5,358300003,positive
843,698,,29/04/2023,18:41,5,100230057,positive
844,2340,dễ_dàng thoải_mái,2/5/2023,10:56,5,422205162,positive
845,796,,26/01/2021,17:42,5,100230064,positive
846,1715,,21/11/2023,19:38,5,100220035,positive
847,2271,,13/08/2023,9:25,3,422208156,negative
848,166,,27/11/2022,8:55,5,422211447,positive
849,2914,vệ_sinh,14/03/2021,10:17,5,422207283,positive
850,217,,10/3/2022,21:30,4,204000071,positive
851,2218,,7/10/2020,20:31,5,249500021,positive
852,1466,nhạy_cảm,2/3/2022,8:26,5,204900004,positive
853,3406,,17/07/2021,19:40,5,422203671,positive
854,398,,27/05/2023,8:16,5,422208973,positive
855,693,,29/04/2023,20:00,5,422200236,positive
856,812,,18/05/2020,20:48,4,422203807,positive
857,230,,11/1/2022,21:46,5,422213312,positive
858,2461,,21/10/2019,5:33,5,422205162,positive
859,401,dễ_chịu,17/04/2023,12:08,5,422208976,positive
860,2094,,10/4/2021,23:33,5,308500004,positive
861,2434,nhạy_cảm,27/02/2021,20:52,5,308500015,positive
862,1405,tuyệt_vời,28/07/2024,19:50,5,293500043,positive
863,221,,17/02/2022,9:14,4,422206648,positive
864,395,nhạy_cảm,19/04/2023,12:18,5,200400004,positive
865,712,,27/04/2023,17:29,5,422202253,positive
866,3683,trung_bình,30/04/2022,12:33,4,422213312,positive
867,3936,nhạy_cảm có_thể dễ_chịu,21/01/2023,11:49,5,100160021,positive
868,3392,mát_da kích_ứng kích_ứng,22/12/2022,10:16,4,204100024,positive
869,2926,,17/08/2024,13:44,5,422209719,positive
870,353,,13/12/2023,23:39,5,422207414,positive
871,157,,1/1/2023,17:30,5,422215804,positive
872,4257,,18/01/2024,14:59,4,206700001,positive
873,817,,20/02/2020,12:43,5,200400004,positive
874,276,,11/7/2023,18:12,2,422204947,negative
875,3682,,28/08/2022,9:58,5,422213312,positive
876,807,,22/08/2020,20:21,5,200400004,positive
877,388,nhạy_cảm ít_nhiều,22/09/2023,15:54,5,422208976,positive
878,3220,,4/4/2024,14:20,5,335100004,positive
879,315,kích_ứng hiệu_quả tốt_nói,5/11/2020,18:00,5,205100146,positive
880,709,,27/04/2023,19:27,5,100230064,positive
881,1663,thích_hợp nhẹ_nhàng,8/12/2021,0:20,5,422216596,positive
882,1031,,29/04/2023,19:31,5,308500009,positive
883,2928,thoải_mái,27/03/2024,22:14,5,422209706,positive
884,698,,29/04/2023,18:41,5,200400004,positive
